has_balcony_int,has_elevator_int,dummy_regional_city,rooms,floor_is,floor_max,lat,lon,area_usable,area_total,area_other,area_balcony,area_cellar,log_area_usable,log_area_total,interaction_area_rooms,local_price_area_usable_per_m2_knn_avg,local_price_area_usable_per_m2_knn_median,local_price_area_total_per_m2_knn_avg,local_price_area_total_per_m2_knn_median,knn_count,is_ground_floor,floor_ratio,listing_quality_score,area_per_room,balcony_ratio,dist_nearest_employer,dist_nearest_attraction,dist_nearest_city,dist_ba,dist_tt,dist_tn,dist_nr,dist_za,dist_bb,dist_po,dist_ke,dist_vw_bratislava,dist_us_steel_kosice,dist_kia_zilina,dist_psa_trnava,dist_slovnaft_ba,dist_samsung_galanta,dist_samsung_voderady,dist_continental_puchov,dist_mondi_rk,dist_schaeffler_kysuce,dist_hella_banovce,dist_whirlpool_poprad,dist_foxconn_nitra,dist_jlr_nitra,dist_zeleziarne_podbrezova,dist_duslo_sala,dist_embraco_snv,dist_matador_vrable,dist_se_mochovce,dist_t_systems_kosice,dist_spissky_hrad,dist_vlkolinec,dist_banska_stiavnica,dist_strbske_pleso,dist_slovensky_kras,dist_muranska_planina,dist_lomnicky_stit,dist_jasna,dist_tatranska_lomnica,dist_donovaly,dist_piestany,dist_trencianske_teplice,dist_rajecke_teplice,dist_tatralandia,locality_region_idx,condition_name_idx,locality_gps_precision_group_idx
0.0,0.0,-2020.7005485039178,-736.7192124055115,-429.300891994069,-681.3639316773863,15.186592064191156,-18.195376292476723,7249.597095674368,12302.629979607684,-58.058819910936364,-557.6241316565857,-57.285747443996556,3962.286476945071,7147.07649526489,-2580.703419018197,-11387.163212766576,-14927.806188065322,-10531.331571262688,-2762.419880483623,-63.53464599154253,316.12779305444326,718.2750871947253,173.75824464148405,37.281965586324496,-1150.5039557674318,-297.5683477824131,19.058372906681814,-1239.1014801173828,-1640.759492626159,-248.1449638821361,-25.579953838986686,59.05763159096932,-1.0994684973755668,0.0,-199.92781403272966,19.77883539861451,-1394.2335127943395,-336.2617780922969,-1.7535843422369224,24.780579925273706,-83.66167017459664,-90.04358117201602,149.90660123430433,-27.45374726694962,-5.950815594281702,4.051655940043825,-1.8756711677772913,-146.88604310533594,101.306122118686,176.10550699003494,35.645401110859694,23.576155562143818,-356.4602237179759,-524.6005869972978,-236.68492115450775,-277.696230288724,-131.7035327951363,-39.88090752792873,-6.979270821135172,-441.2814901528159,-201.8903202182662,3.7082971329637564,-1066.2734251306247,-492.4989839501341,-80.67799217406034,-1.2304294788246013,78.4703262077817,83.34596013658076,-108.19552265617615,-10.29885317794584,-240.45377861493378,614.5731691639648,232.18486820754413
0.0,0.0,1827.4481526936452,-1065.0591691727395,421.65955821769467,-738.8479683987659,-110.8088110760883,-56.423034682563824,-14998.46198960857,-18244.007139224836,-68.84550266982842,-414.73118157501114,-18.690741346457028,-8969.062412657378,-14966.361380613655,-11264.680640469707,26901.84375078273,7811.2645297291865,10177.892233139977,3550.2400203393954,65.61859802010196,351.29228282611354,-2551.2168203407946,-24.126610706646822,-906.4549216693689,-1012.4122254228005,-261.9146180115251,62.50588322639133,-2179.6867875476114,-2309.67519125114,-245.5238408248978,-3.034530280780606,105.75590865290988,147.56532467222215,0.0,869.101140865484,-90.26777454515316,4134.707922907057,949.8204203162769,109.56667426994923,-10.393442763422396,-303.15462455504735,-5.0778441424336735,-89.29412815170114,-202.41481122254672,-260.5043416540474,-215.9360245108565,-39.036369378537344,300.58286597598146,137.82493360217535,-211.06255513014196,-42.13676095884431,26.78531225476374,1369.6764296690685,-52.60500548462077,100.8148309807495,584.1563529365155,232.66036814361735,40.47420038325822,-20.961269531062122,843.8471780153423,925.3710073281158,-16.15420757932802,1949.569493859284,1609.028433065662,365.5929874571258,-164.90542603836556,111.08385355971447,-143.68554142716073,195.5693915079949,255.0270813936969,502.2653750856466,14464.76899909399,-67.75305439747407
0.0,0.0,-2169.3691426957466,-1132.5912872896465,-7942.7500152072,1270.5437346971307,-47.22477828934272,-334.88469790794466,79687.99195777987,29006.567992533288,-41.85310701975508,-154.10521395603425,-45.37245259105468,67430.57759293004,32140.989248109967,13969.976661312423,-27534.626737097653,-23890.75573533631,-10571.761266066524,-524.9092522150404,4456.745897797737,-17108.879545463646,-1830.4610343842883,607.010553861861,690.7363248620038,-1355.9254674708432,-564.60361026512,456.6396487671017,-2089.483197136832,-2494.064862376911,-526.8883338514146,-206.69314215379683,180.1478142227372,11.402477757018252,0.0,-258.3649856848949,-0.557194448887536,-1530.2000980076616,-787.2297745159286,79.73521931492922,24.780579925273706,-566.6492550678581,40.91605255585423,295.08174921206984,-305.5664983308784,-83.668427636349,250.21752570656164,-246.57485947993342,-224.307830700308,155.58742907947044,229.9833692106838,-93.27601080431538,-134.83782654497298,-434.6079548470616,298.52739288205055,-227.63362170842944,-350.66901669982536,-528.2636512443572,-99.37974877019461,25.65029751371973,-585.3369037890025,-465.33107403826716,-17.976272776758943,-708.2430875644255,-872.1496055321136,-169.13513655183834,-43.48223395038764,51.295028839155904,119.79774719368567,-230.31214660353746,-54.49418738407942,1980.8062704148629,-5454.189855197251,714.0346430658441
0.0,0.0,1511.2879109282037,-957.7681706558301,3471.775306092814,-1123.9494257431859,61.7232724151972,3.450843118203297,-11522.334495032106,-12533.397481713326,-66.83007388042684,1134.2807369857721,43.68305497827782,-8438.547201204212,-6190.939554977367,-6703.152393060718,28695.643136034567,6959.59236345061,16961.19950706578,4821.755178596589,48.94749519628519,395.6734692567641,-2414.015426292002,-190.31245498041943,147.3955543002101,1440.988897605827,239.05631375973476,23.08608965740504,-2323.804192225597,3208.0703880190454,745.3507727378274,-4.20537007386024,-91.86717783860482,13.616305408064935,0.0,839.7229432572416,20.432625589668746,4316.989627679378,1030.4980749110496,-12.38140119961184,-21.974722439215256,663.3640733392133,-56.09590873417423,-104.59041135646855,233.92555211034295,50.728358107348946,81.14889704835738,19.41623247673039,802.1998718767088,119.25707374885481,385.47437625042875,-39.98316730537465,7.9985405245277414,681.9322488619513,246.2118037641353,-71.66679880365848,829.290155758709,192.71168676392293,122.78463222839297,3.7646331062916696,682.2548613855627,262.15124118603285,13.108487197711339,2369.8612219819515,1612.052930552528,-51.954684041775366,35.13164454189774,87.66958349746199,-94.78026450500862,151.29782976175792,8.355266954896317,371.62204916395655,13952.569310321438,9.019080199565426
0.0,0.0,-1621.4229315423968,-450.7987593197619,-285.64266560493616,-829.6951598039126,-24.57298811730869,-13.36552564455353,-10922.405246124346,-12928.056679870562,-54.07878560378932,-124.93834207218404,3.3401305560494996,-6706.438741667517,-7003.33979647899,-7199.251299178078,-6218.144225919626,7004.977817924602,-1745.8435555599456,3604.727744115203,21.802897953496664,299.6255826241847,37.24359248011347,164.1465831701646,-89.52425275406293,484.32758517376897,-278.016129094649,7.468810833020056,-1299.5396647695386,-2058.730300122141,-427.03656093180774,-25.579953838986686,-232.20312220986756,-1.0994684973755668,0.0,-338.8206983776962,19.77883539861451,-1645.7038127780809,-562.4879697827236,-10.399068035115501,-28.082015704546578,-233.55893443363715,-110.61607068811665,-6.8679805699112055,-98.48060316685118,-102.70747504879144,8.979063583654106,-1.8756711677772913,-322.6976743344825,-97.74978027226899,-435.5329967225439,36.655567059049666,-41.02678037317663,-608.8253603897446,-525.8446021502839,-148.4125659811864,-375.1963399899451,-258.74606149611606,31.09699341647292,-6.979270821135172,-287.143217267568,-275.39824576722276,3.7082971329637564,-720.9557828881855,-433.3232050326432,-172.34158072139698,11.5891746584715,-200.8516275832182,-931.6108753584538,-160.7942698776859,-32.377096792715406,-1546.6605047627058,-6926.01831165328,10.640926856058778
0.0,0.0,1882.9514107111813,-792.747876342257,-34.95612772132638,-246.76813691866639,-100.7078471121133,-12.25306577708048,-10895.638013373682,-12657.65657972197,-64.47232516532588,972.2821445981167,36.54024124719983,-7993.583668589148,-6191.533853657875,-6310.099297872864,25137.29588149852,9782.935253089192,7717.450578966555,4753.348467544909,36.20037226761294,370.6532523895827,-1544.550917519129,-97.59572180724079,75.66361448246329,1730.9059914720865,-329.11012679908777,100.22157413812124,-1988.8564890523273,-1039.8859950600727,-339.64376209556144,7.502340608517082,73.25797765543591,147.56532467222215,0.0,875.8078525881457,-202.64659970251284,4171.5691566195355,976.3805389897901,52.12745855696214,1.5901994222354574,-279.1262142825747,28.585059393785127,-141.88366592786352,-202.41481122254672,-261.81458332529525,-327.40339391889916,-39.036369378537344,385.2757688271906,137.82493360217535,-179.78180340707013,-42.13676095884431,-76.84966832407974,1374.4944415147506,-32.41681939366055,147.17617315086085,626.440492512938,676.5241380367778,9.866225494913834,-20.961269531062122,1233.7031366175377,898.8740401892054,-16.15420757932802,2189.582207412174,2134.4294974731756,22.414720071042318,-164.90542603836556,87.66958349746199,-111.40115279022959,189.13227062695958,274.1681408678034,783.1135823543966,9403.728606108769,15.913494055780156
0.0,0.0,2725.141564958746,2591.86460316449,-11468.49678958133,158.74482736937833,-91.3961427839029,-372.810228336521,70023.25084431432,32258.589600747862,-28.843015359690092,1479.5870094918578,26.71386818428286,59564.12521645075,31658.770676152275,46442.82741004485,-37507.3851844346,-46421.329036175935,-30238.74562532414,-32941.89898078327,4596.186307811543,1002.0972135560683,-4636.823843574134,-4013.6494035894934,323.1095392006128,2825.230206757454,-544.0643391162719,0.8489410976626495,8148.666077051471,-3758.996464903994,-757.9368939657983,68.90176530795766,183.03969237248083,-309.4058352069567,0.0,-179.16958266582895,-221.9417949721101,-1438.8900372766182,-767.6969112995359,18.561411663604076,70.24225975848856,181.3547892453169,173.9568033482612,27.1239296381472,-395.702885529179,-104.83217308239759,195.4291306685489,-57.743015983185906,-740.4987924858941,202.7991893043793,305.65239596187314,6.610811214506181,51.1423291970631,-1226.2673568103737,199.3717005783747,-22.42597365902672,-647.0802606586509,-810.1572616004798,33.805219321444866,69.2166712677832,-790.9360814841217,-1170.14841073853,-1.505411511360034,-1984.7523719194476,-1023.8189050673442,-181.3689768165946,223.34262492901354,105.8190618033906,150.92809941041378,-1103.8115057817718,-21.932903518901405,-823.38308940546,15721.66180271399,-389.299549490031
0.0,0.0,1994.9789571641313,2240.3887308038575,-446.97258742743566,-1444.7447281578486,-157.71400362564373,-270.3428724119823,-11783.469456231207,-2084.8340773961995,9596.68289025648,-458.9500457658159,-11.8234850314377,-4940.66731073897,428.6679772014109,-8251.873627999923,-19767.348740919857,-21925.057237410467,-13594.322631938034,-15146.380546867582,1715.9773136832769,285.354159960216,889.6540165277704,276.7964342723993,1115.2694780821964,-940.5657183674026,1202.0470791186613,39.26703033371264,5701.619997056457,-1845.0236108733986,-457.0594904344027,107.88654192160136,30.44610221045801,102.35927774492679,0.0,-120.10596709273163,38.93831546814316,-1290.5527187121506,-645.6642093707562,298.66928384276355,40.40683679842894,-605.2207921679184,80.52275500703117,23.325911391573797,128.12649523978536,-96.29001892380894,234.46215364516536,123.08973915995531,-142.6811003426035,69.81912618772992,-6.2720450441028675,-234.83895836101584,-17.4647468892967,-457.9459831711275,242.5881212303087,105.67449101850417,1275.1956090902167,-397.3792117713997,22.0172691105142,326.6295435635894,-242.2758345533915,-347.1435159892593,-34.86286703373746,-537.6055427300847,-234.6220049467724,-183.53752982735708,3.3393209742786722,-65.69033086748772,-204.62386329809473,754.0956533370752,-26.124661973064196,-1557.844957200259,-679.3766324093004,-3.9550227992072866
0.0,0.0,-3370.9752565704043,2897.1606616842837,-5930.020919303521,1218.9907450670426,105.88903738633749,-26.108400057717482,67575.37668424698,25759.49053683061,-50.58814937251944,-239.3177113753188,46.65552037092233,48775.806115736166,26960.651876499414,58468.730927828015,-16531.100539282583,-14724.76474425584,-4426.027917751497,201.7006207324119,4566.5637970501175,1167.3032907586771,-2865.61447488098,759.9681361054917,194.0558673636386,-1114.8521536324895,-99.83479418675415,45.750542703970964,-3140.5055516454822,-4410.770356111886,1103.4218939649854,-4.20537007386024,-129.3179858728861,19.19148219939786,0.0,-260.83533188117315,-0.557194448887536,-2850.250542338192,-728.3927785663901,21.02103252561531,-32.42306736160766,-140.12267577145496,-20.84920520229842,-76.69038877409643,-24.715591327080944,90.48938443111419,-78.07636709942278,-20.28192400021683,-197.81495761594903,-161.05482604612882,-369.6459684106869,-17.356905402225895,221.92189791297238,-2337.3147926135593,-346.00256790033524,142.8543839190816,-515.2119269791189,-593.8216837685607,-4.439007953808404,-6.979270821135172,-869.4549725079094,-643.9127094263358,62.73621279890426,-2133.4593403653125,-2122.4704054261124,-368.49706413976696,25.46938689376822,-230.6333426365921,103.00132242042153,-10.934420164569106,5.153875116793545,-379.4778125140708,-6879.803561781646,413.2798643941443
0.0,0.0,1719.395736588461,-7525.594231173853,4812.0357896433015,1686.0549775782283,-53.96787213099385,38.833394436201964,-16778.38966794393,-19351.015027312627,-73.14871080771137,330.46109729015956,14.093414596853389,-10399.10441124531,-15166.820858853045,-17117.715370518992,31235.35349072914,-12391.768258641476,19456.141356199194,-5615.418541257731,-961.8731264731099,336.5665088335723,6133.000797091811,-75.06862969144085,366.0534349499158,-392.40582110223727,504.16500346973555,11.827049045182592,2249.542356098632,-2443.997328766782,-91.66994070026522,58.12611918273132,80.8710075671447,18.80321738453823,0.0,-332.2740549953033,15.313999670318237,-1868.738198604852,-405.5185956078485,45.82604235641678,17.578226749884017,-66.64058045321512,76.36419740944929,95.3391382745127,-3.4773765478394183,324.8647634417419,-310.52093359649524,-39.036369378537344,-314.8801380569719,106.50156562554619,-441.64440905831543,37.2482907202025,-190.555531090763,-1270.3290543650512,55.00379951832811,230.148457082029,64.74881571715713,-470.52372306476605,15.982026102550392,-20.961269531062122,-465.9958835972954,-657.8470612481029,16.24328702152518,-820.0359155757085,-362.54679693169214,-285.3551494965543,41.00715638884993,76.14035071639401,319.34736801084125,202.03369182566126,-17.297585457067406,284.473585551282,14497.4635476121,368.4903865507864
